Fibre_GT,Fibre_Assess,Total_GTcontours,Total_Assess_contours,IoU_Score_Assess_GT,GT_proportion_membrane_included,GT_proportion_mito_mass_missed,Assess_proportion_membrane_included,Assess_proportion_mito_mass_missed
424,not_found,586,13,0,91.60467587672689,2.8783658310120708,0,0
425,not_found,586,13,0,70.86869695456815,1.4210019267822736,0,0
426,not_found,586,13,0,94.17100371747212,7.175398633257403,0,0
427,not_found,586,13,0,77.16685330347146,17.147505422993493,0,0
428,not_found,586,13,0,91.62673392181588,38.43719571567673,0,0
429,not_found,586,13,0,85.47365754812563,15.995607613469986,0,0
430,not_found,586,13,0,76.0325595417546,28.376043766196375,0,0
431,not_found,586,13,0,87.66362064707334,30.530077427039902,0,0
432,not_found,586,13,0,85.8702737940026,31.853826850690087,0,0
433,not_found,586,13,0,98.35496722786274,18.028518288902664,0,0
434,not_found,586,13,0,83.84515354606383,36.483452113638585,0,0
435,not_found,586,13,0,91.54648324828045,32.625482625482626,0,0
436,not_found,586,13,0,92.42757609094244,15.503472222222223,0,0
437,not_found,586,13,0,82.95131336791032,41.18116520351157,0,0
438,not_found,586,13,0,92.21098265895954,51.2059883559745,0,0
439,not_found,586,13,0,90.34967170560391,32.786164443793055,0,0
440,not_found,586,13,0,96.69137588139577,27.405498281786944,0,0
441,not_found,586,13,0,96.18909090909091,48.42793544796884,0,0
442,not_found,586,13,0,93.6411149825784,42.73136773136773,0,0
443,not_found,586,13,0,86.940780967158,40.49844236760124,0,0
444,not_found,586,13,0,51.00473778794314,19.295511221945137,0,0
445,not_found,586,13,0,79.14930129933808,14.180871212121213,0,0
446,not_found,586,13,0,66.62274242306798,12.901755185776157,0,0
447,not_found,586,13,0,84.55277513204607,29.470926301555107,0,0
448,not_found,586,13,0,96.42207398423287,36.07075913776945,0,0
449,not_found,586,13,0,95.71484222828204,51.083824082195214,0,0
450,not_found,586,13,0,83.68818681318682,26.84414864115363,0,0
451,not_found,586,13,0,99.61442786069652,34.7909658817876,0,0
452,not_found,586,13,0,95.52557507522081,25.061401851501984,0,0
453,not_found,586,13,0,95.56840077071291,34.953271028037385,0,0
454,not_found,586,13,0,95.92793320638641,58.52625635234331,0,0
455,not_found,586,13,0,99.78195693649495,56.287739564190076,0,0
456,not_found,586,13,0,96.4386753203528,46.29277566539924,0,0
457,not_found,586,13,0,97.55650580329872,46.101694915254235,0,0
458,not_found,586,13,0,97.36119907114207,8.947098099640472,0,0
459,not_found,586,13,0,99.71562633300157,42.83957365400383,0,0
460,not_found,586,13,0,95.50333295672804,43.73356704645048,0,0
461,not_found,586,13,0,83.39108910891089,43.22711540756654,0,0
462,not_found,586,13,0,99.7880513975361,59.02751119641715,0,0
463,not_found,586,13,0,93.92558845861807,21.85892725936811,0,0
464,not_found,586,13,0,97.89393939393939,25.45824847250509,0,0
465,not_found,586,13,0,86.3397965670693,10.708453223423284,0,0
466,not_found,586,13,0,84.05765210694246,5.991868178900065,0,0
467,not_found,586,13,0,91.82720373613543,62.445659795260134,0,0
468,not_found,586,13,0,92.02540578687368,51.63212786130299,0,0
469,not_found,586,13,0,95.94027640671273,50.918196994991646,0,0
470,not_found,586,13,0,92.08108502260464,37.70468859342198,0,0
471,not_found,586,13,0,70.52950075642966,11.357060185185185,0,0
472,not_found,586,13,0,63.59322664681801,8.713051386994088,0,0
473,not_found,586,13,0,84.75663438561187,53.10528869480835,0,0
474,not_found,586,13,0,92.6544540229885,57.70150273224044,0,0
475,not_found,586,13,0,92.41239048811013,32.23822382238224,0,0
476,not_found,586,13,0,94.9367088607595,27.344196683819327,0,0
477,not_found,586,13,0,88.70307988450433,6.008833100883311,0,0
478,not_found,586,13,0,97.73672055427252,13.300547669609925,0,0
479,not_found,586,13,0,94.1822384896937,41.06491611962071,0,0
480,not_found,586,13,0,61.27686472819216,1.157830591102986,0,0
481,not_found,586,13,0,80.99781044729434,10.59245960502693,0,0
482,not_found,586,13,0,90.71248952221292,10.782274836026236,0,0
483,not_found,586,13,0,66.92132975428453,8.97210844548469,0,0
484,not_found,586,13,0,95.09242597742515,32.16245883644347,0,0
485,not_found,586,13,0,87.0525774961466,16.016326530612247,0,0
486,not_found,586,13,0,95.68062827225131,29.241000738942258,0,0
487,not_found,586,13,0,84.77816695855225,14.819983254256211,0,0
488,not_found,586,13,0,75.97824179680646,14.70490163387796,0,0
489,not_found,586,13,0,99.87373737373737,36.66436940041351,0,0
490,not_found,586,13,0,88.4994716449454,24.772454061480335,0,0
491,not_found,586,13,0,85.19742883379247,23.114137251388637,0,0
492,not_found,586,13,0,84.52157598499062,22.517251725172517,0,0
493,not_found,586,13,0,46.544296684772426,14.048822586610775,0,0
494,not_found,586,13,0,100.0,7.766599597585514,0,0
495,not_found,586,13,0,78.97435897435898,6.140350877192982,0,0
496,not_found,586,13,0,84.34195064629847,30.88754056723578,0,0
497,not_found,586,13,0,94.01589527816738,11.940298507462686,0,0
498,not_found,586,13,0,93.12647836371227,30.202875184737337,0,0
499,not_found,586,13,0,98.64636209813875,54.35572751788017,0,0
500,not_found,586,13,0,95.81700852731045,39.07299596954769,0,0
501,not_found,586,13,0,73.0142255326943,9.758884011785222,0,0
502,not_found,586,13,0,75.73518090839107,0.7378984651711925,0,0
503,not_found,586,13,0,83.43159486016629,20.272424286335315,0,0
504,not_found,586,13,0,92.94069361789452,5.3419870194707935,0,0
505,not_found,586,13,0,97.88928713659897,20.695830135584547,0,0
506,not_found,586,13,0,89.97594226142742,7.062797481959159,0,0
507,not_found,586,13,0,90.47550014496956,35.51401869158878,0,0
508,not_found,586,13,0,77.2633369789768,28.885751264854687,0,0
509,not_found,586,13,0,95.30201342281879,1.9489247311827957,0,0
510,not_found,586,13,0,89.48298008991651,22.04978488014751,0,0
511,not_found,586,13,0,96.42857142857143,25.014100394811056,0,0
512,not_found,586,13,0,98.23096518539485,13.689505165851006,0,0
513,not_found,586,13,0,82.04170181993491,13.94180203342293,0,0
514,not_found,586,13,0,93.97336293007768,13.19309600862999,0,0
515,not_found,586,13,0,96.94059541775277,49.98671272920542,0,0
516,not_found,586,13,0,64.85437984931968,17.797837958319402,0,0
517,not_found,586,13,0,100.0,26.74853976336678,0,0
518,not_found,586,13,0,95.83333333333334,38.14971751412429,0,0
519,not_found,586,13,0,89.96924746743849,25.964169093636926,0,0
520,not_found,586,13,0,94.71596318629007,28.016979987871437,0,0
521,not_found,586,13,0,86.06772460327377,4.173723687394144,0,0
522,not_found,586,13,0,99.95445574616669,57.799767171129226,0,0
523,not_found,586,13,0,94.88531505404693,30.934793683138057,0,0
524,not_found,586,13,0,91.95920558239399,33.928385008873576,0,0
525,not_found,586,13,0,71.88364119013384,30.82037533512064,0,0
526,not_found,586,13,0,81.16687578419072,24.274310595065312,0,0
527,not_found,586,13,0,63.02946593001841,23.736037624926514,0,0
528,not_found,586,13,0,100.0,34.60917312661499,0,0
529,not_found,586,13,0,96.9579913085466,57.89473684210527,0,0
530,not_found,586,13,0,67.11341933322164,36.30441690498888,0,0
531,not_found,586,13,0,57.460732984293195,36.30207264518777,0,0
532,not_found,586,13,0,62.072538860103634,15.052986512524086,0,0
533,not_found,586,13,0,89.33814277325727,35.0990666448338,0,0
534,not_found,586,13,0,60.21427835582569,3.1622135494846395,0,0
535,not_found,586,13,0,97.07804216496116,22.48062015503876,0,0
536,not_found,586,13,0,85.44588030428008,29.258032757540498,0,0
537,not_found,586,13,0,65.33906026291814,21.441236068895645,0,0
538,not_found,586,13,0,93.5792349726776,5.263157894736842,0,0
539,not_found,586,13,0,55.04941176470588,25.528007346189163,0,0
540,not_found,586,13,0,76.49982250621228,11.27065527065527,0,0
541,not_found,586,13,0,80.96037865485914,16.706604762617943,0,0
542,not_found,586,13,0,55.839416058394164,17.780984447651115,0,0
543,not_found,586,13,0,69.76508120649652,25.77435178696566,0,0
544,not_found,586,13,0,99.90787655458314,47.705743043220835,0,0
545,not_found,586,13,0,75.67708333333333,0.0,0,0
546,not_found,586,13,0,59.920479363834914,4.461233042902835,0,0
547,not_found,586,13,0,72.51930225907921,10.14752516200193,0,0
548,not_found,586,13,0,56.530028598665396,22.496506753609687,0,0
549,not_found,586,13,0,68.95546558704454,36.51755203479342,0,0
550,not_found,586,13,0,74.5616032794352,15.828615828615828,0,0
551,not_found,586,13,0,92.73889050246878,18.165342255681026,0,0
552,not_found,586,13,0,58.982035928143716,17.41136153947542,0,0
553,not_found,586,13,0,83.23348094121734,35.33361665958351,0,0
554,not_found,586,13,0,63.122551762730836,3.232607167955025,0,0
555,not_found,586,13,0,69.62902196700392,4.614971827206869,0,0
556,not_found,586,13,0,50.36245707745135,23.068419113131064,0,0
557,not_found,586,13,0,57.95379537953795,23.430828351836038,0,0
558,not_found,586,13,0,100.0,6.909547738693467,0,0
559,not_found,586,13,0,98.74066168623266,2.9841656516443362,0,0
560,not_found,586,13,0,34.724799010513294,0.22935779816513763,0,0
561,not_found,586,13,0,92.12385213091594,37.086847503989055,0,0
562,not_found,586,13,0,64.47764522243283,7.146954227371801,0,0
563,not_found,586,13,0,66.53061224489795,11.22722400857449,0,0
564,not_found,586,13,0,16.403984365149412,0.01210946960523129,0,0
565,not_found,586,13,0,21.597633136094675,0.0,0,0
566,not_found,586,13,0,64.6964856230032,2.894356005788712,0,0
567,not_found,586,13,0,48.20075757575758,7.226399331662489,0,0
568,not_found,586,13,0,43.52418010005559,10.105871029836381,0,0
569,not_found,586,13,0,55.70328901329601,3.7037037037037033,0,0
570,not_found,586,13,0,54.71278959060616,0.0,0,0
571,not_found,586,13,0,19.604015616285555,0.0,0,0
572,not_found,586,13,0,8.247156153050671,0.2642706131078224,0,0
573,not_found,586,13,0,87.72753963593658,3.45,0,0
574,not_found,586,13,0,50.91926458832934,0.0,0,0
575,not_found,586,13,0,100.0,0.06944444444444445,0,0
576,not_found,586,13,0,91.00599600266489,12.666666666666668,0,0
577,not_found,586,13,0,8.565217391304348,0.0,0,0
578,not_found,586,13,0,3.5663675011809164,0.0,0,0
579,not_found,586,13,0,10.89646190579553,0.020751193193608634,0,0
580,not_found,586,13,0,39.036755386565275,0.43566656985187335,0,0
581,not_found,586,13,0,10.54721977052074,0.0,0,0
582,not_found,586,13,0,63.27160493827161,0.31404217137729923,0,0
583,not_found,586,13,0,94.97532525796322,20.847651775486828,0,0
584,not_found,586,13,0,99.7789911596464,43.25546345139412,0,0
585,not_found,586,13,0,90.28380220597347,10.885984893897614,0,0
